BasketType,x,y
S,-73.92850117,40.81866389
S,-73.78459187,40.84135247
S,-73.91930998,40.8166268
S,-73.92816792,40.81854141
S,-73.91899185,40.81810882
S,-73.78463533,40.84329931
H,-73.92298657,40.81647348
S,-73.78481237,40.84364673
S,-73.9191031,40.81786937
S,-73.91878901,40.81776319
S,-73.81951153,40.84642358
S,-73.91338181,40.81930689
S,-73.91932846,40.81736151
S,-73.91277141,40.82013614
S,-73.91968684,40.81670909
S,-73.91309308,40.82031979
S,-73.81806116,40.83085142
S,-73.92231065,40.81787289
S,-73.91453904,40.82234709
S,-73.81900063,40.84640269
S,-73.91543802,40.82059228
S,-73.92136519,40.81080788
S,-73.9156224,40.8202518
S,-73.92173744,40.8109859
S,-73.91572485,40.82105538
S,-73.83526604,40.83861832
S,-73.92075587,40.81167208
S,-73.9165971,40.82225253
S,-73.83680808,40.82509193
S,-73.91733321,40.8111748
S,-73.91638972,40.82260173
S,-73.81771666,40.820391
S,-73.92222356,40.81810429
P,-73.8200099,40.81395566
S,-73.91798677,40.82343258
S,-73.92263986,40.81805406
S,-73.81709659,40.81933175
S,-73.91489436,40.82172993
S,-73.92297226,40.81761857
B,-73.91753018,40.81625016
S,-73.9249118,40.81808787
S,-73.92305526,40.81724756
S,-73.81732858,40.81876651
S,-73.86161961,40.84632786
S,-73.91532221,40.82183317
S,-73.92513356,40.81780799
S,-73.86764658,40.84507351
S,-73.91222998,40.82089852
S,-73.81757646,40.81913478
S,-73.91811338,40.81599068
S,-73.91641806,40.81940733
S,-73.81821738,40.82020982
S,-73.91882315,40.81856612
S,-73.91945918,40.8163549
S,-73.81849482,40.82057812
S,-73.91964926,40.81592065
S,-73.91903664,40.81550514
S,-73.8191367,40.82171433
S,-73.91994797,40.80681784
S,-73.91996605,40.81600145
S,-73.85440747,40.84870537
S,-73.82030893,40.82403581
S,-73.91977863,40.81643861
B,-73.91655807,40.81692419
S,-73.85388674,40.84895058
S,-73.82107379,40.82536992
S,-73.92285688,40.81674783
S,-73.91847474,40.81925148
S,-73.85358647,40.84907805
S,-73.91866208,40.81881971
S,-73.82050125,40.82437974
S,-73.92249963,40.81709042
S,-73.85308726,40.84930497
S,-73.9298594,40.81329639
S,-73.85278255,40.8494682
S,-73.820649,40.82469805
S,-73.92051109,40.81479407
S,-73.92301966,40.80809363
S,-73.91520904,40.81483342
S,-73.8208145,40.82504497
S,-73.91856602,40.81533531
S,-73.82137847,40.82569345
S,-73.91679785,40.81552984
S,-73.85469824,40.84860012
S,-73.82170926,40.82592709
S,-73.91743761,40.81516198
S,-73.91899879,40.81472815
S,-73.82243085,40.82650108
S,-73.85549866,40.8482322
S,-73.91829043,40.81470591
S,-73.85600739,40.84800613
S,-73.82276739,40.82684407
S,-73.91863667,40.81455502
S,-73.91992636,40.81348975
S,-73.85631718,40.84785275
S,-73.82362278,40.82760228
S,-73.92040443,40.8128541
S,-73.91893676,40.81416848
S,-73.85683754,40.84762301
S,-73.92068676,40.81244931
S,-73.82398729,40.82792577
S,-73.91938564,40.81354928
S,-73.92258447,40.81325699
S,-73.85713776,40.84751555
S,-73.82535039,40.82937389
S,-73.91943901,40.81410044
S,-73.92086412,40.81219121
S,-73.82662771,40.83073997
S,-73.92084996,40.8141578
S,-73.85817935,40.84742824
S,-73.9184156,40.81488975
S,-73.85705491,40.84792762
S,-73.92149159,40.81421253
S,-73.82825517,40.83267
S,-73.85652593,40.84819327
B,-73.91866518,40.81567872
S,-73.82824374,40.83352423
S,-73.92282354,40.81349924
S,-73.91774821,40.81528753
S,-73.85624609,40.84828921
S,-73.83509147,40.83787854
S,-73.92267448,40.8097427
S,-73.92315119,40.81336348
S,-73.85577132,40.84853382
S,-73.82871917,40.83331697
S,-73.91890618,40.80845702
S,-73.85544062,40.84866348
S,-73.82917192,40.83304532
S,-73.92497033,40.81439214
S,-73.91737881,40.81740286
S,-73.82899847,40.83452265
S,-73.85497071,40.84889762
H,-73.92732189,40.81132412
S,-73.91721143,40.81681524
S,-73.85411049,40.84926957
S,-73.91762888,40.81584918
S,-73.85381832,40.84938986
S,-73.82700037,40.83193124
S,-73.92429034,40.81152422
S,-73.8272892,40.832288
S,-73.85334974,40.8496312
S,-73.92521439,40.81192139
S,-73.82671354,40.83159752
S,-73.92463737,40.81221211
S,-73.91710404,40.81562948
S,-73.92434554,40.8123479
S,-73.83391654,40.83638662
S,-73.91592257,40.81701462
S,-73.91670827,40.8188056
S,-73.85732359,40.84781081
S,-73.83368138,40.8368753
S,-73.92381678,40.81215519
S,-73.92343509,40.8120109
S,-73.8578768,40.84755578
B,-73.91580194,40.81782097
S,-73.82616272,40.83092957
S,-73.92160383,40.81124211
S,-73.86497695,40.84524798
B,-73.91413072,40.81819937
S,-73.83584303,40.83850195
S,-73.92437651,40.81075944
B,-73.91567952,40.81718343
S,-73.86528651,40.84520164
S,-73.9216531,40.81042854
S,-73.8341598,40.83753771
S,-73.91607534,40.81936844
S,-73.92251887,40.8099744
S,-73.86585693,40.84507585
S,-73.83441384,40.83782114
S,-73.91777191,40.82007998
S,-73.91632657,40.81966472
S,-73.86628142,40.84499399
S,-73.91758659,40.8204421
S,-73.91669989,40.81222992
S,-73.83462325,40.83806024
S,-73.91601009,40.82032585
S,-73.86663203,40.84491458
S,-73.91694436,40.811816
S,-73.83494416,40.83832318
S,-73.91747261,40.82069869
S,-73.86695107,40.8448397
S,-73.91986639,40.81290997
S,-73.82643851,40.83123325
S,-73.91538193,40.82087124
S,-73.86755663,40.84472178
S,-73.91616781,40.81622594
S,-73.83588874,40.83914532
S,-73.91226909,40.82164226
S,-73.86409267,40.84543551
S,-73.91544579,40.81447866
S,-73.83618179,40.83938744
S,-73.9127993,40.82081147
S,-73.86355253,40.8455628
S,-73.91707987,40.81157645
S,-73.91411311,40.81908853
S,-73.83737465,40.83973716
S,-73.86323349,40.84563401
S,-73.83764774,40.83999231
S,-73.91999256,40.8126834
S,-73.91638529,40.81662799
S,-73.86267806,40.8457399
S,-73.9203099,40.81229483
H,-73.91766653,40.81556014
S,-73.86233062,40.84581628
S,-73.83718917,40.84028639
H,-73.91732318,40.81576352
S,-73.92046265,40.81206963
P,-73.85147895,40.84990714
S,-73.83412747,40.83671845
S,-73.91708509,40.81813929
S,-73.91851211,40.80908232
S,-73.81686855,40.81895005
S,-73.85972255,40.84672733
S,-73.81922106,40.82290382
S,-73.9177934,40.81027343
S,-73.9169123,40.81841865
S,-73.86191377,40.84626893
S,-73.81960934,40.82366923
S,-73.9138428,40.81943823
S,-73.91813611,40.8097428
S,-73.81987149,40.82427463
S,-73.91369158,40.81895997
S,-73.86249387,40.84614955
S,-73.92123016,40.81103532
S,-73.82003682,40.82464276
S,-73.91298609,40.8199262
S,-73.86277679,40.84608028
S,-73.91865029,40.80885096
S,-73.91420298,40.81851722
H,-73.82204491,40.82625821
S,-73.86332601,40.84597437
S,-73.92183571,40.81019966
S,-73.91428427,40.81890392
S,-73.82123751,40.82616097
S,-73.92228087,40.80958196
S,-73.86366138,40.84591756
S,-73.82317556,40.82779275
S,-73.91466758,40.81852024
S,-73.91902253,40.80820113
S,-73.8645299,40.84573431
S,-73.91505366,40.81836131
S,-73.82350134,40.82814209
S,-73.91532115,40.81797634
S,-73.91978855,40.8070501
S,-73.86510632,40.84559557
S,-73.82377935,40.82841771
S,-73.91638219,40.81871289
S,-73.86538434,40.8455492
S,-73.91667629,40.81804353
S,-73.82402258,40.82870634
S,-73.8667742,40.84526336
S,-73.91604943,40.81735216
S,-73.82432843,40.82901008
S,-73.91698277,40.81734019
S,-73.82571196,40.82973308
S,-73.87210227,40.84138845
S,-73.91630004,40.81714868
S,-73.92309285,40.80844119
S,-73.91681246,40.81670963
S,-73.91633781,40.8128939
S,-73.86750121,40.85435367
S,-73.92326152,40.80820984
S,-73.9235683,40.80781027
S,-73.82458559,40.82932142
S,-73.92372298,40.80760311
B,-73.86752612,40.85376209
S,-73.90176289,40.81985943
S,-73.90158036,40.82038332
S,-73.9254356,40.80998005
S,-73.90209814,40.81919258
S,-73.92786619,40.81659886
S,-73.86421288,40.84579537
S,-73.906115,40.81788049
S,-73.91801705,40.8153899
S,-73.8512974,40.84993661
S,-73.90789788,40.81609606
H,-73.9268618,40.81098832
S,-73.90727629,40.81635929
S,-73.86757826,40.85167128
S,-73.92521432,40.81028086
H,-73.92481641,40.8100891
S,-73.86757565,40.85225263
S,-73.82558661,40.83034702
S,-73.91188538,40.81415784
S,-73.86370229,40.85425908
S,-73.92551175,40.80916055
S,-73.90734378,40.8157449
S,-73.82585484,40.8306426
B,-73.86795112,40.85495475
S,-73.86403064,40.8542817
S,-73.90797878,40.81584416
B,-73.86794013,40.85526996
S,-73.92622489,40.80819212
S,-73.90970901,40.81198252
S,-73.86466003,40.85428552
S,-73.91381096,40.81318879
B,-73.86793947,40.85560262
S,-73.91372787,40.81352278
S,-73.91526603,40.81756768
S,-73.86497892,40.85431181
S,-73.91282646,40.81392197
S,-73.9154786,40.81737427
S,-73.86560529,40.85430407
S,-73.91334244,40.81410308
S,-73.91976324,40.81372001
S,-73.91304344,40.81452534
S,-73.86686454,40.85461124
S,-73.91909289,40.81393997
S,-73.91204112,40.81631407
S,-73.91929638,40.8143781
S,-73.86401692,40.85453608
S,-73.91041868,40.81897627
B,-73.91612996,40.81679489
S,-73.90586326,40.81831452
S,-73.86589584,40.85430466
S,-73.90533992,40.81817719
S,-73.86652223,40.85434242
B,-73.86799821,40.85396405
S,-73.90294025,40.8172596
P,-73.91683332,40.81616245
S,-73.86684405,40.8543215
S,-73.90310315,40.81652295
B,-73.91639895,40.81602405
B,-73.86740992,40.85306812
S,-73.90418243,40.81542285
S,-73.91319249,40.8195552
S,-73.86791782,40.85432273
S,-73.86440764,40.84538216
S,-73.90543307,40.81572372
S,-73.863709,40.85455624
S,-73.86013935,40.84665165
S,-73.91333969,40.8200701
S,-73.91104293,40.81389202
S,-73.91064298,40.81380947
S,-73.8646597,40.85456112
S,-73.85463929,40.84904087
S,-73.91363408,40.81968921
S,-73.91014403,40.8136876
S,-73.86495778,40.8545802
S,-73.8531123,40.8436728
S,-73.91815535,40.8191635
S,-73.90704829,40.81566233
S,-73.86560729,40.85459404
S,-73.91468143,40.82211193
S,-73.85912982,40.84654672
S,-73.86590083,40.85458002
S,-73.90648311,40.81554328
S,-73.91511184,40.82222601
S,-73.85931239,40.84692973
S,-73.86654287,40.85461086
S,-73.85517562,40.84833846
S,-73.91883368,40.80769091
S,-73.91542339,40.82159058
S,-73.86595948,40.84543169
S,-73.91830271,40.81549227
S,-73.86750334,40.85462685
S,-73.86637875,40.84534983
S,-73.906736,40.81490547
S,-73.87191786,40.84165912
S,-73.9063066,40.81481492
S,-73.86790502,40.85460439
S,-73.92111918,40.81394086
S,-73.92201061,40.81353277
S,-73.9051812,40.81528156
S,-73.92273416,40.81292022
B,-73.86793043,40.85377558
S,-73.90378347,40.81493656
S,-73.86757303,40.85254978
S,-73.86597751,40.85218701
S,-73.84303513,40.86952011
S,-73.90413298,40.81404428
S,-73.92604958,40.81144931
S,-73.86731123,40.85647333
S,-73.8656204,40.85216965
S,-73.91079025,40.81329693
S,-73.84166391,40.86841784
S,-73.9296115,40.81308633
S,-73.90530222,40.81774582
S,-73.86798147,40.84502305
S,-73.8380289,40.8670131
S,-73.92919159,40.81276678
S,-73.85337185,40.84258784
S,-73.90275623,40.8175766
S,-73.8422678,40.86927972
S,-73.84648918,40.84448925
S,-73.92692462,40.81059416
S,-73.84248898,40.86970217
S,-73.90368069,40.81845651
S,-73.85951142,40.846394
P,-73.86710841,40.86438815
S,-73.9091882,40.81348928
S,-73.92458871,40.81005624
S,-73.85194275,40.85020709
S,-73.90875005,40.81339693
S,-73.84445223,40.87271085
H,-73.92485805,40.80971158
B,-73.86735712,40.85577066
S,-73.8619167,40.86333635
S,-73.90830168,40.8132988
S,-73.84649773,40.87669209
B,-73.91731971,40.81627524
B,-73.867402,40.85404957
S,-73.90570464,40.81228672
S,-73.8469099,40.87654108
B,-73.86739755,40.85492388
S,-73.85286829,40.85243454
S,-73.90616355,40.81238408
B,-73.91711486,40.81595802
H,-73.84742362,40.87641497
S,-73.84355085,40.85687101
S,-73.9066409,40.81248509
S,-73.90707625,40.812572
H,-73.84629936,40.87730667
S,-73.84416188,40.85695227
S,-73.90756932,40.81266578
P,-73.84709008,40.8509013
H,-73.84865272,40.87600895
S,-73.92227587,40.81750045
S,-73.90803972,40.81277088
S,-73.84434221,40.84664899
H,-73.84947987,40.87572766
S,-73.92265317,40.81710847
S,-73.90851511,40.81288531
S,-73.92322057,40.81730151
H,-73.84680093,40.87716132
S,-73.90888393,40.81295171
S,-73.92280687,40.81762743
H,-73.84715518,40.87706177
S,-73.91809333,40.81638422
S,-73.9094397,40.81304221
S,-73.8510965,40.85021993
H,-73.91912173,40.80728463
S,-73.90613392,40.81280484
H,-73.91852963,40.80750949
S,-73.85131731,40.85046822
S,-73.90461116,40.81255466
S,-73.8489067,40.87647796
S,-73.91869311,40.80801336
S,-73.90507722,40.8126454
H,-73.84914166,40.87585012
S,-73.85266504,40.85217697
B,-73.86735824,40.85520509
S,-73.90551972,40.81273208
S,-73.91850016,40.80836329
H,-73.84567395,40.87060711
B,-73.86733273,40.85602468
H,-73.90649631,40.81285973
S,-73.91794246,40.8093511
B,-73.8673455,40.85622846
S,-73.84045537,40.86782244
S,-73.85415456,40.85408968
S,-73.9177582,40.80967335
H,-73.86244744,40.88363847
S,-73.85437529,40.85436364
S,-73.9078335,40.81323129
S,-73.90342332,40.81727932
S,-73.85508552,40.85533957
S,-73.91743329,40.81009043
S,-73.86225446,40.88396473
S,-73.90781865,40.81664973
S,-73.85570171,40.85666615
S,-73.91735998,40.81040242
S,-73.86190312,40.88467757
S,-73.90901689,40.81583259
S,-73.86821645,40.85828649
S,-73.86151302,40.8853928
S,-73.91710086,40.81079487
H,-73.90934019,40.81572243
S,-73.86723861,40.85798599
S,-73.91668459,40.81139462
S,-73.90967912,40.81355825
S,-73.86302367,40.8825977
S,-73.86536756,40.85934627
S,-73.91645531,40.81175249
S,-73.8631649,40.88227648
S,-73.91346224,40.81380654
S,-73.86581508,40.85931914
S,-73.86362573,40.88153813
S,-73.91592649,40.81263978
S,-73.916277,40.8120228
S,-73.86486533,40.85980826
S,-73.91372259,40.80540991
S,-73.9152056,40.81398794
S,-73.86534122,40.85979308
H,-73.86442201,40.88175388
S,-73.91515809,40.80549531
S,-73.91490259,40.81463103
S,-73.86319202,40.88346437
S,-73.91474118,40.80582874
S,-73.9146724,40.81508648
P,-73.84596373,40.85087571
S,-73.8627876,40.88414616
S,-73.91881754,40.80707336
S,-73.91785129,40.80722721
S,-73.86578638,40.85982209
S,-73.90210588,40.8195881
S,-73.86258107,40.88455696
S,-73.91673322,40.80680143
S,-73.86202922,40.88556299
S,-73.90453921,40.81839253
S,-73.85528178,40.85561577
S,-73.91396275,40.8060152
S,-73.91703882,40.80637667
P,-73.84792067,40.8570766
S,-73.86167251,40.885068
S,-73.91458647,40.81188698
H,-73.9141808,40.80560443
S,-73.86218645,40.88526492
S,-73.78539387,40.84348898
H,-73.9143743,40.80524859
S,-73.86204389,40.88437157
S,-73.78515757,40.84469894
S,-73.86241021,40.8848887
S,-73.90871323,40.81613198
S,-73.78564608,40.84425201
P,-73.84538453,40.84997235
S,-73.78552918,40.84537027
S,-73.86297329,40.88382554
P,-73.84578816,40.84846538
S,-73.78608959,40.8455708
H,-73.91473438,40.80543887
S,-73.86342776,40.88184922
P,-73.84645004,40.84775944
S,-73.78599769,40.84523972
S,-73.78691924,40.84759805
H,-73.91737055,40.80649734
S,-73.84772058,40.87685449
S,-73.78714272,40.84826911
S,-73.91777561,40.80674423
S,-73.78690915,40.84923568
S,-73.86786102,40.858036
S,-73.78755265,40.84938761
S,-73.86144128,40.85985394
H,-73.91452549,40.80575775
S,-73.84938948,40.87633166
S,-73.78957765,40.85304164
S,-73.86003819,40.85988486
S,-73.7902936,40.85326723
S,-73.86498189,40.8633388
H,-73.9170654,40.80690945
S,-73.84980209,40.87611885
S,-73.84362363,40.84035032
H,-73.91753946,40.80711179
S,-73.85027308,40.87600993
S,-73.84356467,40.84071792
S,-73.84586539,40.84235351
S,-73.9176548,40.80624216
H,-73.85000465,40.87551316
S,-73.84629076,40.84264822
S,-73.868175,40.86558011
S,-73.84274658,40.86912301
S,-73.84683233,40.84294309
S,-73.86861966,40.86519774
S,-73.86282522,40.88291596
S,-73.84797534,40.84276811
S,-73.86813222,40.86521466
S,-73.84855653,40.84268063
S,-73.86759383,40.86519261
S,-73.84896325,40.84266646
P,-73.86706802,40.86521739
S,-73.84946696,40.84257888
S,-73.86652243,40.8652282
S,-73.83661061,40.84332926
S,-73.86616087,40.86524369
S,-73.82918645,40.84388009
S,-73.84311837,40.8709839
S,-73.86559692,40.86526342
S,-73.8300437,40.84365656
S,-73.84374794,40.87086374
S,-73.8305631,40.84354437
S,-73.8651817,40.86525399
H,-73.85501906,40.88586662
S,-73.86467606,40.86526483
S,-73.82746447,40.85224619
S,-73.86424311,40.86528123
S,-73.82704301,40.85262507
S,-73.85951584,40.8889788
H,-73.8552207,40.88548934
S,-73.86368565,40.86530043
S,-73.86331104,40.86530695
S,-73.8646752,40.86568765
S,-73.82718519,40.85286624
S,-73.86420619,40.8656871
H,-73.82673255,40.85302822
S,-73.85963939,40.88982965
P,-73.82573279,40.86978259
P,-73.8258506,40.86907854
P,-73.85192461,40.87241991
P,-73.85245117,40.87267177
P,-73.82663881,40.86920297
S,-73.84360035,40.86495455
S,-73.85103729,40.8345467
S,-73.84316876,40.86295618
S,-73.78908678,40.85319638
S,-73.84672468,40.87039597
S,-73.78824301,40.85195864
S,-73.84445994,40.86921972
S,-73.78728428,40.85125018
S,-73.84369452,40.8625365
S,-73.8476937,40.87101986
S,-73.78656235,40.84803145
S,-73.78644531,40.84771565
S,-73.78513783,40.8428955
S,-73.85807362,40.89265851
S,-73.78503329,40.84267413
S,-73.85758185,40.89248483
S,-73.8430045,40.86541892
S,-73.78416239,40.84174684
S,-73.78362553,40.84020946
S,-73.850554,40.87207047
S,-73.85831681,40.89226215
S,-73.84365783,40.86294513
S,-73.78431206,40.84071507
S,-73.78299016,40.8384345
S,-73.84311672,40.86251779
S,-73.85841046,40.89193434
S,-73.78358444,40.83864194
S,-73.79127814,40.85561844
S,-73.85797559,40.89179504
S,-73.78679094,40.84732416
H,-73.85867277,40.89154257
S,-73.78597966,40.84666785
S,-73.85818181,40.89144345
S,-73.78625457,40.84595781
S,-73.78503506,40.84425308
S,-73.78569029,40.84567595
S,-73.78549193,40.84393752
S,-73.86368551,40.8657161
S,-73.78631282,40.8474496
S,-73.86512784,40.86568866
S,-73.86560031,40.86566488
S,-73.78478744,40.84199224
S,-73.82971221,40.85203609
S,-73.86613903,40.86565137
S,-73.82926714,40.8521939
S,-73.86651814,40.86565459
S,-73.82889324,40.85238185
S,-73.86706069,40.86564269
S,-73.82850905,40.85256131
S,-73.86753766,40.86559546
S,-73.82812483,40.85275559
S,-73.86858732,40.86555796
S,-73.82774546,40.85383485
P,-73.85246849,40.87184697
S,-73.8277407,40.85290851
P,-73.85216643,40.87257573
S,-73.82738869,40.85192394
H,-73.85480673,40.88534829
P,-73.8524998,40.87213675
S,-73.82897835,40.85138871
S,-73.82950716,40.85143768
S,-73.83067739,40.8494998
S,-73.8326555,40.84728244
S,-73.83202816,40.84756606
S,-73.83156115,40.84747227
S,-73.84630223,40.87020908
S,-73.8316693,40.84697543
S,-73.83165368,40.84784989
S,-73.83003936,40.84942196
S,-73.83114066,40.84766203
S,-73.85883658,40.89125354
S,-73.86579915,40.87766383
S,-73.83058163,40.84737878
S,-73.86542975,40.8782759
S,-73.83141186,40.84703021
S,-73.86526627,40.87858295
S,-73.85837722,40.89108886
S,-73.83193223,40.84685848
S,-73.86507344,40.87892069
S,-73.85904391,40.89084883
S,-73.8310131,40.84556224
S,-73.86492414,40.8791983
H,-73.85856183,40.89073128
S,-73.83154221,40.84549802
S,-73.86436718,40.88031571
S,-73.8592245,40.89052498
S,-73.82750155,40.84499528
S,-73.86420366,40.88062302
S,-73.85875329,40.89038488
S,-73.82669042,40.84535165
S,-73.86178955,40.87610855
S,-73.82632254,40.84559042
S,-73.85948978,40.89014404
S,-73.86370476,40.87669081
S,-73.82967164,40.84432085
S,-73.8302437,40.84413603
S,-73.85579749,40.87420578
H,-73.85142846,40.87468967
S,-73.83074875,40.84400891
S,-73.83623412,40.84365698
S,-73.85141878,40.8345472
S,-73.86597052,40.87735942
S,-73.84265587,40.83976539
S,-73.86563289,40.87793014
S,-73.84353572,40.83904643
S,-73.84361873,40.83999676
S,-73.84620438,40.83679881
S,-73.84675679,40.83709072
S,-73.85134485,40.8423611
S,-73.86351621,40.87119414
S,-73.84556496,40.84338472
S,-73.86407748,40.87118951
S,-73.84200634,40.84096062
S,-73.86445235,40.87119816
S,-73.84241229,40.84108882
S,-73.86503743,40.87120737
S,-73.84311631,40.84167773
S,-73.8653876,40.87123559
S,-73.84366898,40.84221166
S,-73.86598938,40.87123962
S,-73.84427249,40.84276439
S,-73.86633277,40.87123868
S,-73.84507971,40.84367955
S,-73.86697837,40.87124103
S,-73.86738702,40.87124991
S,-73.84873755,40.83543283
S,-73.86734889,40.8716226
S,-73.86733596,40.87305373
S,-73.85286485,40.84140816
S,-73.86348044,40.87155873
S,-73.8524247,40.84227833
S,-73.86406692,40.87155011
S,-73.85193262,40.83655166
S,-73.86441188,40.87157911
S,-73.85182645,40.83544418
S,-73.86502395,40.87157876
S,-73.86538077,40.87158073
S,-73.85044376,40.83457297
S,-73.86598394,40.87160758
S,-73.8518972,40.83612816
S,-73.86626784,40.87161699
S,-73.84707102,40.83675713
S,-73.86694049,40.87161036
S,-73.84220443,40.84012778
S,-73.84481401,40.84330191
S,-73.86689246,40.87302078
S,-73.84458646,40.84308656
S,-73.8668371,40.87340293
S,-73.8439951,40.84251547
S,-73.86685028,40.87495997
S,-73.84341817,40.84199989
S,-73.86724932,40.87511804
S,-73.83128916,40.84503801
S,-73.85071895,40.87519046
S,-73.83082879,40.84518442
S,-73.85098972,40.87558612
S,-73.82814471,40.84411276
S,-73.86309192,40.87653398
